RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30
394528,90,"Deltona, FL",msa,FL,9090.099841521394,9189.432520325203,9889.555555555555,10128.228924418605,10437.779790940767,9830.168399168399,9919.404530744336,9233.35368156073,9485.741957563312,9103.455603184324,8965.95622895623,8942.12846865365,9716.463636363636,9337.943679599499,9233.89526038619,9570.07133838384,10094.075449796866,9834.167827739075,8847.72716558633,9158.912756113681,9126.729151291513,8997.576514678327,8809.754777070064,8323.837972166997,9202.765166340509,10544.775568181818,9006.165644171779,8660.029882604056,8592.554395126197,8821.735426008969,8737.165680473372,8882.077966101695,9521.135947712419,9761.44730941704,9166.79731543624,8728.213762811127,11216.596875,11480.245708333332,13466.073563218391,,13974.915789473684,13401.617699115044,13493.482278481013,14414.389150943396,13796.973300970874,13408.36641221374,13745.117839607201,13186.764705882353,15100.823144104803,16701.86068111455,16920.585215605748,16441.20034542314,18077.27128953771,17457.75599669148,16187.81129733085,15588.30881527232,14816.720321931589,15541.456946454415,14923.109794628752,14522.41225337487,14672.262865090403,14975.591746160066,15338.815625000001,15838.312448474855
395143,91,"Syracuse, NY",msa,NY,6894.009554140127,9058.521172638437,8054.65527065527,7870.446524064171,9286.011725293132,10330.292086330935,8155.55500618047,9536.423225806451,7701.394993045897,9433.359612724758,8895.945295404814,8017.090534979424,12968.704142011835,6263.668,8314.634285714286,8347.230971128609,9073.904276985744,9115.97255574614,9516.583458646617,8943.863777089784,8956.319083969465,8756.082125603865,7686.67409470752,10047.783018867925,8023.308243727599,9859.369942196532,10010.513966480446,13545.891666666666,9523.472081218275,10688.686411149825,12207.348101265823,11005.44674556213,13903.391975308641,10750.644986449865,12922.884462151394,12817.18309859155,8893.422360248447,11187.680327868853,10252.538461538461,14599.915492957747,19550.31055900621,17467.155797101448,15785.594339622641,12532.277641277642,11862.541547277937,11207.38681948424,10336.738938053097,13412.984732824427,9823.070707070707,10846.044943820225,11939.32584269663,12928.477272727272,17233.960317460318,23426.06611570248,18620.776978417267,18809.261818181818,13841.241134751774,19554.875486381323,18314.28402366864,20562.938271604937,18568.96551724138,20799.76923076923,31454.435643564357,16441.904761904763
395006,92,"Provo, UT",msa,UT,12691.08510638298,10768.844444444445,10537.776978417267,11931.757281553399,11174.547445255474,11274.09268292683,10912.397280966767,10003.95652173913,9628.281782437745,9319.86432748538,9401.450793650794,8750.917981072555,9341.378787878788,7888.954430379747,8288.942342342343,8442.060693641619,9883.917225950783,9017.213909378293,9318.827549947424,10153.791013584118,9312.446280991735,8531.504514672686,7696.847396768402,7991.129151291513,9443.26510067114,12683.717770034844,10324.675603217158,8599.126785714287,10604.35343035343,15357.069705093834,12962.98347107438,14914.873605947956,14812.864768683274,16990.68669527897,15165.787671232876,23518.247191011236,22798.410256410258,33190.32394366197,30462.263636363637,24683.92258064516,26663.989847715737,26872.35734870317,25641.055696202533,20844.290249433107,18652.111872146117,18244.56868131868,16451.439330543933,25380.839285714286,31247.116883116883,73671.51648351649,38574.36190476191,28489.81586402266,25739.201219512193,22508.98923904689,20496.416993464052,18206.500300661457,18364.4821192053,19897.105916727538,18647.501668520577,19129.24266144814,18547.637630662022,17277.305494505494,17488.9738317757,18123.949698189135
395160,93,"Toledo, OH",msa,OH,6619.43556701031,7516.634078212291,8571.531862745098,8063.118303571428,8495.613461538462,8431.983305509182,8968.856010568032,8561.618741976894,8743.129943502825,7567.619111709287,6934.68669527897,8091.4910394265235,7499.654228855721,8546.59872611465,7796.655826558265,9344.563063063064,9154.015473887814,8946.575187969926,9062.8,8873.944615384615,9233.330042313117,7688.806354009077,7835.54211663067,6834.954225352113,7610.894736842105,9019.594728171334,8008.9031413612565,7679.725308641975,8824.225352112677,11746.415662650603,10320.387341772152,11149.661728395062,14071.793510324484,9172.959016393443,8623.108196721312,7036.590425531915,8229.89175257732,7979.1,11085.369863013699,12106.302469135802,10890.984615384616,14683.981549815499,11534.208469055375,12650.43119266055,11479.507142857143,11139.389333333333,9384.746753246753,7293.059405940594,8752.9375,13242.777777777777,15302.336448598131,11842.304,13668.956097560975,15546.486033519554,11432.692737430167,13512.774336283186,10555.636160714286,10770.937062937062,11262.348973607039,11528.012396694216,12551.08764940239,11913.796052631578,12588.83660130719,15433.779411764706
395224,94,"Wichita, KS",msa,KS,6486.630165289256,7320.4405405405405,7041.971014492754,7506.410101010101,7453.111285266457,7115.234652114597,8037.374839537869,7598.87063389392,7172.665094339623,6917.574408901251,6823.042780748663,6668.948012232416,7703.432806324111,8518.640579710145,7503.607052896726,8089.921104536489,8765.315689981097,8554.502772643253,8076.4885145482385,8249.586148648648,7839.012307692307,7743.813953488372,6896.604878048781,7203.761744966443,6910.690355329949,8020.10556621881,7455.90625,7964.38127090301,8182.757333333333,9190.437689969605,8753.593264248704,9201.052511415524,8042.260047281324,8470.889688249401,7493.401734104046,7533.56652360515,7197.214285714285,8264.51304347826,9607.229813664597,10422.479289940828,11406.197969543147,11574.127388535031,10539.92619047619,10111.505263157895,9231.58866995074,10595.479885057472,10762.728260869566,8417.581818181818,10799.107913669064,8219.131313131313,,14214.42372881356,12803.280542986426,12881.336538461539,11283.641083521445,11583.679665738162,10969.311855670103,9448.038674033149,8500.780185758515,10147.316017316018,9966.367713004483,13518.690058479533,11494.640692640693,11963.866972477064
394549,95,"Durham, NC",msa,NC,12112.994949494949,13145.585365853658,16016.902255639097,14745.173780487805,14242.967901234568,13099.812646370023,14558.725961538461,13029.218074656188,12630.779369627508,11352.350104821802,8858.66846361186,7750.46511627907,10631.495081967214,11220.454545454546,13336.933130699088,13830.176616915423,12814.937007874016,14042.716165413534,12258.961254612546,10525.797872340425,11683.606956521739,10093.801503759398,7978.337662337663,8205.521235521235,9699.68091168091,12727.505076142132,12226.195583596214,11223.229357798165,11559.106824925817,12131.986413043478,13186.76052631579,15111.274390243903,14193.807947019868,11750.839464882944,13438.160194174758,13152.139344262296,16560.730061349692,,22115.221238938055,,26185.67032967033,22529.691666666666,19224.718085106382,20437.77192982456,17185.74074074074,17379.372197309418,15469.0,13905.516949152543,12048.076923076924,21288.20238095238,20102.222222222223,23549.039682539682,27069.632558139536,21815.953551912567,16883.92723880597,17362.873170731706,15852.729136163982,16355.822047244095,14714.895669291338,12724.25179856115,16939.867924528302,19260.86046511628,19697.763948497854,23591.295546558704
394352,96,"Augusta, GA",msa,GA,9305.209549071618,10881.150510204081,9393.166666666666,8606.171428571428,9386.278169014084,8976.768946395563,8630.0468164794,9721.99139414802,7802.1628392484345,9373.262152777777,7924.82619047619,10785.837078651686,9649.167023554604,9772.29457364341,10579.847117794487,9120.331753554503,10223.819343065694,8327.197696737045,9188.145390070922,8253.213946117274,9112.543599257884,9567.082758620689,8779.825316455695,7390.662379421222,10459.713942307691,12988.822878228782,8991.150997150997,9383.498327759198,9305.89552238806,10348.324590163935,8703.067567567568,10338.301639344263,9750.485049833887,10368.911184210527,8557.484962406015,11380.398843930636,13519.363636363636,15427.346405228758,11552.030303030304,14372.636363636364,21350.835555555557,16232.339768339769,13564.36923076923,15710.26649746193,13444.841791044777,14666.755417956656,15699.0990990991,16209.627329192546,14792.91124260355,15894.69014084507,17594.96688741722,16874.730061349692,16326.995815899581,16924.20408163265,14115.406779661016,13939.03908045977,13142.041769041769,14437.693790149893,13092.225181598064,11924.625,13921.914634146342,15265.034843205574,12321.256849315068,13300.026809651474
394957,97,"Palm Bay, FL",msa,FL,9473.464886251237,10462.419615773508,10133.8,10187.348936170212,9411.45292620865,9933.877314814816,9697.44864864865,9621.310218978102,9282.997555012225,9840.275786393562,9318.24353954581,8901.635265700483,9262.458815958817,9426.555023923445,9719.421993127147,9139.952671755726,9659.945499587118,8871.073797678275,8734.950668896321,8140.750226244344,9534.061491935483,8940.08951175407,8908.383545770568,8442.582352941177,9308.637602179837,9890.416956219597,9172.974879227053,9003.348586810229,10029.967488789238,8286.870503597122,9027.581954887219,9335.838212634822,10538.107719928186,12080.215034965035,11139.07874015748,10097.11374407583,9611.75,11955.35,10395.868035190615,12654.023255813954,14827.49840255591,,17398.9771754386,14741.33125,15933.963449920508,14490.46679316888,18157.350797266514,15458.8125,18670.469879518074,20193.46551724138,23959.78367346939,23101.563694267516,21624.183673469386,20196.72429906542,15953.768776371307,16066.202034883721,15058.103978300182,15170.782647702408,14761.805172413793,14248.191323692992,13391.545064377682,15652.498979591837,13900.443396226416,14756.677083333334
394711,98,"Jackson, MS",msa,MS,9047.127192982456,8739.058823529413,9705.207343412527,9011.630849220104,8913.734567901234,9281.127450980392,8620.890469416785,9432.798529411764,7844.2057245080505,8495.292253521127,7308.092920353983,9642.301960784314,9367.12643678161,8287.703324808184,9945.783231083844,8775.968401486989,10595.76806722689,8815.607250755287,8446.83305785124,9757.678688524591,9367.585635359115,8293.100378787878,7938.638743455497,8150.632142857143,9341.812949640287,10288.739543726235,9220.314720812183,7996.273311897106,9541.027848101266,8686.992021276596,8841.23705722071,9884.075987841945,9605.037542662116,8974.632508833922,9622.403755868545,9728.312977099236,11205.562814070352,14154.216783216783,14520.902912621359,,12651.337579617835,15442.698198198199,14864.292307692307,12350.69393939394,13916.108771929825,15511.693181818182,12565.832402234637,12022.80132450331,15700.420212765957,18007.12101910828,15260.812807881774,16679.64192139738,17856.202614379086,14743.542005420055,14400.224274406333,14357.093908629442,14353.577345360824,12339.068883610451,11910.754335260115,12932.639215686275,11885.991573033707,11018.157894736842,11432.259168704157,9703.790804597702
394666,99,"Harrisburg, PA",msa,PA,8788.146131805157,8392.662116040956,8596.819484240688,8707.571770334927,8659.093457943925,8603.787052810903,9239.133545310016,8101.164885496183,9279.29151291513,8983.5856,8527.08120649652,7269.278481012659,8569.486111111111,8154.4510489510485,9990.189830508474,9837.400966183575,9480.333333333334,9732.627572016461,9373.06530612245,9185.46887966805,8955.84317718941,8425.783300198807,8724.304709141274,8769.735930735931,11818.83141762452,13565.002770083103,12217.768817204302,,8353.70588235294,10063.975,9802.854771784232,11105.816143497757,8626.484693877552,11480.67381974249,8696.46887966805,9053.700680272108,9403.911764705883,10902.532110091743,9869.03305785124,15518.453781512606,10820.118012422361,11919.558252427185,11481.49442379182,11959.927631578947,11474.725925925926,17687.505226480836,11018.703125,,8918.383177570093,11086.6625,11039.008196721312,13771.328,14709.600961538461,14985.932,14411.040983606557,12807.04780876494,14088.827338129497,12986.662790697674,11212.796812749004,13640.157534246575,11944.662068965517,9353.237288135593,12673.645962732919,15039.887417218542
395113,100,"Spokane, WA",msa,WA,11785.58606557377,9697.687179487179,11418.37614678899,12524.113333333333,13413.128260869566,14648.020109689214,13506.496025437202,12342.494023904383,12465.956043956045,11528.248108925869,10484.077363896848,13234.969325153374,13881.767676767677,11407.453237410073,13468.8125,15786.983333333334,13836.555084745763,13538.48805460751,13037.951657458563,12922.440540540541,12169.61592178771,12483.654147104851,10900.323119777158,12691.371584699453,11969.283870967742,14935.15923566879,20292.86046511628,12515.41517857143,13204.219696969696,14242.254777070064,15112.757062146893,16553.422492401216,16803.575498575497,15698.092105263158,12553.691011235955,13120.943181818182,18830.309859154928,15274.857142857143,23506.930555555555,,26484.149532710282,31952.396226415094,29753.78700361011,28803.002544529263,21088.63021868787,19922.966216216217,17461.343873517788,19827.532710280375,24498.246376811596,27974.074074074073,28399.43023255814,31378.02877697842,28693.63556851312,27143.462109955424,22836.392523364488,21760.718907987866,21020.092573753816,20671.32738095238,17236.698529411766,17480.928571428572,17017.788844621515,18762.03314917127,19230.019512195122,21004.686411149825
395075,101,"Scranton, PA",msa,PA,8032.065830721003,7271.440816326531,9775.073954983924,9238.854636591479,9082.273913043478,10448.872531418312,9986.895253682487,10135.7802359882,9540.211502782931,8694.440199335548,8443.100257069409,9351.37962962963,7947.733746130031,7915.263513513513,8487.944805194806,8485.012345679012,9586.346666666666,9683.013358778626,10311.425347222223,9381.52,9299.164233576643,9480.20900900901,8861.47461928934,9579.772093023255,7731.677524429967,8169.616182572614,8807.518072289156,10266.453125,10597.652542372882,8468.566878980891,9701.118466898955,12073.766283524905,11220.54435483871,10714.866666666667,10867.9375,9974.496503496504,11311.167741935484,,16704.4,14530.503496503496,17742.480582524273,16088.76845637584,16433.9921875,14950.223097112861,18989.691489361703,13704.533678756477,13182.97,13730.95569620253,14019.070967741936,13692.616822429907,17761.948387096774,18418.11842105263,23455.34817813765,17926.628289473683,19204.691139240505,17607.05896226415,16168.905747126437,16177.218225419665,13815.816091954022,13801.308695652175,14133.955357142857,12935.755208333334,15520.855614973261,13797.492753623188
394460,102,"Chattanooga, TN",msa,TN,8464.350348027841,8273.037974683544,10810.949367088608,9436.0,10140.635983263599,13330.162705667277,10247.052851182198,9878.839771101573,9493.524300441826,9037.985734664764,8660.496993987976,7981.649122807017,11620.846899224805,9324.103837471783,10961.351812366738,10010.016638935109,10441.85462555066,10516.269513991163,9351.572739187419,8880.232336956522,9394.05298013245,9531.092154420921,8512.058407079647,8705.026455026455,9092.13053097345,10966.58178752108,10120.673378076062,10763.459302325582,10827.388613861385,8954.936794582392,10241.35294117647,10800.614395886889,11047.118497109826,11747.251396648046,12444.81654676259,12426.670833333334,11926.856031128405,17633.060402684565,13912.018404907976,16586.690647482013,13387.910614525139,19282.799163179916,16470.46502688172,16012.07415730337,16163.746287128713,16528.065015479875,18672.922746781114,12913.394444444444,15438.586021505376,22551.622754491018,21023.324324324323,23786.08154506438,20668.404624277457,18774.666055045873,17879.048746518107,15526.866047745358,15411.511173184357,14053.915512465373,13750.41595925297,13080.305785123966,14270.226495726496,16615.3,14201.922196796339,15406.211538461539
394871,103,"Modesto, CA",msa,CA,13030.05357142857,15097.1592039801,12327.983805668016,12330.663120567377,12118.651558073654,11141.853828306264,10141.779599271402,10537.145,10716.219683655536,10113.610837438424,9702.782505910165,9750.325102880659,10974.816216216217,9653.537190082645,10442.237113402061,11523.26171875,10970.415662650603,11098.25613079019,11316.388888888889,11915.0,10706.532467532468,10980.894150417827,11365.626016260163,11595.756756756757,11088.134020618556,15337.748837209303,11938.814432989691,10364.354497354498,11773.833333333334,12236.27205882353,14082.07874015748,15065.359550561798,18428.713114754097,19165.744360902256,17244.633928571428,15898.323076923078,,28504.0,20578.433333333334,,23256.1375,23248.425196850392,22287.79754601227,20176.20918367347,18714.11267605634,18367.306382978724,18556.935483870966,19038.808988764045,31577.945205479453,25751.757575757576,29951.594594594593,23968.949152542373,22623.29184549356,19196.71794871795,18088.930902111326,18237.232514177693,17377.448351648352,19053.91139240506,19447.315789473683,22896.75182481752,16539.03105590062,16965.968,19338.6935483871,29553.876404494382
394768,104,"Lancaster, PA",msa,PA,9263.781420765028,9671.904494382023,9925.84,9791.53813559322,10464.11570247934,10364.972677595628,9020.361363636364,9428.069444444445,9951.148541114058,8932.945945945947,9069.640579710145,9006.78947368421,9030.243346007604,9945.570796460177,10461.106837606838,10686.136200716846,10534.576023391814,10017.327044025158,9321.245714285715,9887.474474474475,10072.382278481013,9189.101298701298,7861.296028880866,7610.312883435583,10067.560846560846,11508.276785714286,10487.192,8025.714285714285,8903.91111111111,10853.045685279189,14306.497237569061,11351.95625,11924.459627329192,11500.201149425287,11348.348684210527,9810.575471698114,10850.61616161616,12266.683333333332,11812.402777777777,11967.581081081082,11965.528735632184,12061.464285714286,13206.407643312103,11116.890410958904,12562.930635838151,11291.238095238095,10002.05,9312.833333333334,14165.491803278688,16413.32075471698,14892.294871794871,17293.483870967742,15991.509433962265,15152.229813664597,13865.792270531401,13189.513966480446,12228.466666666667,13020.376543209877,11580.205128205129,13833.852631578948,12402.869158878504,11765.78947368421,15752.8202247191,13803.076923076924
394997,105,"Portland, ME",msa,ME,13755.018050541516,15379.22380952381,22332.04528301887,24246.67507002801,17350.67754318618,17803.90542420028,17076.547192353642,17061.92385786802,16971.528281750267,14970.70819672131,15978.682624113475,57780.246334310854,17090.462790697675,18663.918367346938,22730.920415224915,22324.476323119776,20709.632432432434,16470.098712446354,19976.973451327434,18475.689285714285,18995.243529411764,16077.818181818182,16112.28,17639.16,23078.28888888889,23077.709375,24715.380733944956,21012.46875,25414.541353383458,23881.565217391304,26651.310975609755,34639.56134969325,24221.222570532915,22008.202857142856,23404.48068669528,20066.869918699187,25990.536842105263,32113.283018867925,53230.71428571428,30401.58947368421,39511.561983471074,36676.74678111588,35253.89442815249,35999.146627565984,30611.479365079365,28212.83870967742,29376.889570552146,39604.08219178082,33704.833333333336,37104.28571428572,51641.642857142855,39673.066666666666,39786.09523809524,35436.54121863799,35347.42603550296,35647.53221957041,34483.68555240793,39839.32817337461,24764.21978021978,27903.04054054054,30527.626865671642,45671.671428571426,37810.14492753623,46054.191011235955
395245,106,"Youngstown, OH",msa,OH,7416.356932153392,6694.478005865102,7658.140921409214,7578.836492890995,7613.154,7046.61149825784,7508.569514237856,6765.47932618683,6732.7170418006435,6553.304084720121,7051.32427184466,6842.018796992481,6888.541772151899,7646.394444444444,6905.403755868545,7965.599576271186,8126.845703125,8578.985815602837,8364.202604920405,7975.3092621664055,7839.1312,7035.0571870170015,8161.803455723542,7076.184818481848,6769.244274809161,8182.787719298246,7607.832817337461,9203.598958333334,7945.769516728625,9339.067647058824,7981.800586510264,8451.009345794393,8493.754901960785,8654.996721311476,7287.542735042735,7048.927777777778,8964.22619047619,8004.305970149254,8938.97005988024,,11774.452380952382,12884.393162393162,10073.601246105918,9862.834183673469,9065.509234828496,9380.59162303665,9528.779264214047,9496.77840909091,8698.874316939891,8705.354838709678,10920.088235294117,13339.57142857143,12299.330612244898,10306.968895184136,10921.481770833334,10112.2,10495.53919239905,10837.2397094431,10820.528455284553,9757.580487804878,9689.341666666667,11265.218905472637,11133.60101010101,12168.743902439024
394770,107,"Lansing, MI",msa,MI,7987.4375,8118.727272727273,8278.348432055749,7808.693103448276,9053.651972157773,8330.03992740472,8456.539682539682,8037.422377622378,8134.1711840228245,7565.808844507846,7739.428571428572,7571.892857142857,8596.996904024767,8839.583673469388,7968.7052631578945,8449.038961038961,9029.450574712644,9403.744897959185,8478.46218487395,8653.586645468999,8657.843609022557,7954.496296296296,7249.105381165919,7777.106007067137,7589.170278637771,7338.572025052192,9061.684615384615,8674.651685393259,8989.855371900827,8935.729813664597,9387.33850931677,9039.571030640669,9224.496,8408.176470588236,8993.18888888889,7730.021052631579,8988.671232876712,8426.333333333334,8972.775700934579,10512.02,12424.146551724138,11993.60824742268,12002.124600638977,10010.254988913526,11022.72405063291,9735.557142857142,8817.4219269103,8116.189189189189,11926.489932885906,9948.99,13261.57142857143,12358.14953271028,13710.121212121212,11864.807560137457,11944.288819875776,11836.158653846154,11497.725301204819,10664.425531914894,9918.401114206128,9747.896396396396,10727.28,10810.014285714286,10237.577181208053,12015.853333333333
394590,108,"Fayetteville, AR",msa,AR,10473.727074235809,10476.575682382134,10460.150087260035,10588.696485623002,10875.038571428571,10239.288741721854,11457.864235055724,10086.964610717896,10037.602080624187,9115.563283922464,9408.716438356165,10635.839895013123,9969.014851485148,9041.475708502025,9517.289007092199,10554.645945945946,11439.60313315927,11422.536175710595,11079.814009661835,9607.859154929578,12111.060927152317,10400.976923076923,10176.307228915663,9423.449856733525,10924.117788461539,13772.52733686067,11111.559241706162,10816.594871794872,13655.732804232804,12489.266853932584,17293.444141689375,13117.868571428571,13390.980707395498,12568.510695187166,13108.656387665198,19105.00581395349,,22174.65306122449,21168.674074074075,22809.52380952381,22111.431472081218,18532.35741444867,20938.578680203045,19835.40506329114,17874.142076502732,17197.852459016394,22906.406976744187,19948.089655172414,24906.938461538462,33875.30107526882,28146.560975609755,26896.535519125682,32803.64772727273,27213.265446224257,22972.06813996317,20462.026041666668,24261.194871794873,21669.72900763359,15727.589201877934,20165.768707482992,19877.162011173183,16447.269461077845,18296.94403892944,20392.619047619046
394589,109,"Fayetteville, NC",msa,NC,5762.293307086614,5492.145418326693,5528.858585858586,5406.039800995025,5925.043661971831,5455.085139318885,5614.389301634473,5760.833097595474,5879.0203160270885,6000.528938906752,5078.600436681223,5901.548387096775,5558.96196868009,5354.552715654952,5779.623955431754,6634.101204819277,6047.502092050209,5968.493801652892,6434.924354243542,5801.983957219251,5498.835117773019,6103.79793814433,5595.2692307692305,5075.158671586716,5742.591036414566,6291.055172413793,5911.128205128205,6058.173913043478,7053.175438596491,6503.871921182266,8140.7733333333335,7015.372448979592,7883.967441860465,8231.25888324873,7837.195804195804,7191.666666666667,10663.05223880597,10161.505747126437,6738.434210526316,,9486.421487603306,11679.927631578947,12517.421568627451,10909.007662835249,9397.537313432837,9706.598214285714,8905.743243243243,9133.556603773584,13495.271028037383,13978.51948051948,13323.127906976744,14982.686956521738,12342.48125,13012.125475285171,11248.866883116883,11663.407284768213,11543.187969924813,10588.481481481482,9385.119402985074,11161.338709677419,11499.688775510203,9204.951219512195,9440.358695652174,9840.777777777777
394792,110,"Lexington, KY",msa,KY,7861.895973154363,9006.06734006734,9653.521367521367,9138.153664302601,9037.15589353612,9126.843014128728,8535.734776725305,8640.030902348579,8345.098885793872,9226.108146067416,7673.072625698324,6671.912891986062,6908.124688279302,7633.577127659574,9887.569682151588,9887.548076923076,9298.968454258675,9057.15207373272,9236.575589459084,8898.091984231274,8800.761695906433,8499.47005988024,7947.006993006993,7230.525291828793,8899.620947630923,10875.735059760957,9979.954268292682,8385.845659163988,8835.853211009175,10850.10552763819,11061.400497512437,10565.785515320335,12683.565982404692,11210.942598187312,10039.60583941606,8921.8954248366,12678.869565217392,11427.614583333334,13950.510791366907,16174.268656716418,14387.374233128834,14998.318385650224,15641.483018867924,13153.896341463415,17145.196666666667,14118.92,11201.519313304721,13985.135135135135,16081.292134831461,16212.315068493152,24145.383928571428,24666.007352941175,18452.374449339208,13560.19814241486,13839.118644067798,12938.065989847715,15146.526315789473,14315.088068181818,11720.05494845361,11293.090361445784,11056.219512195123,14899.08695652174,13389.346666666666,17040.422678571427
394971,111,"Pensacola, FL",msa,FL,8587.34274952919,9152.510357815443,9328.056042031523,9856.094170403587,9662.978902953586,9165.46725440806,9021.878680800943,8794.009803921568,8577.508748317632,8562.781818181818,9110.326007326008,11931.719128329298,9210.976047904192,9053.853873239437,10489.495908346973,9096.063186813188,9734.139755766622,10292.941908713692,9489.803504380476,9898.129287598944,9768.500742942051,9627.850678733032,9746.2049689441,8862.461300309598,10416.146288209608,11693.166917293232,11898.6125,9573.636856368563,9709.997849462365,9276.924939467312,11504.519900497513,10949.180203045686,9657.25550660793,10614.043824701195,13847.88986784141,11962.54358974359,10090.169724770642,14989.266233766233,16216.213953488372,16524.90731707317,16589.216417910447,17591.98404255319,19880.851936218678,16605.854663774404,16841.729032258063,17975.430992736077,14953.567647058824,14163.755458515283,17976.51440329218,19932.05529953917,20060.37050359712,27877.117647058825,18088.505643340857,20001.865853658535,18209.625907990314,18155.3062426384,18736.007237635706,16249.019059720458,15632.397315436241,15172.073839662447,14908.001589825119,15339.189024390244,15076.76062992126,18216.99227202473
395068,112,"Santa Rosa, CA",msa,CA,42269.95867768595,52533.28971962617,35394.717647058824,43233.6652173913,40682.855704697984,35431.501259445846,37204.82092555332,36108.31319554849,33102.40852575489,30732.72972972973,32125.98305084746,27793.177083333332,28550.029268292685,27265.882352941175,31898.555555555555,38628.868131868134,35621.45478723404,40625.27649769585,38597.16129032258,36430.24118738405,43624.428007889546,39552.5274151436,30999.49146757679,32612.795774647886,38578.435754189944,38544.345679012345,39669.35882352941,30112.5,32647.048231511253,31118.348189415043,32895.90853658537,42025.25833333333,48332.716346153844,45986.10396039604,40207.64942528736,44578.64957264957,43659.227642276426,45236.565217391304,57119.05882352941,53902.642857142855,73535.35329341318,57979.88034188034,60367.82304526749,55449.10980392157,51561.6512605042,52396.439306358385,59364.605504587154,66489.81818181818,80577.88571428572,68459.17142857143,52080.18461538461,74696.21,87390.65034965034,63140.356,53704.54198473282,50084.59022556391,55827.1877394636,46290.134057971016,44407.12745098039,44556.20224719101,50206.27777777778,51635.98924731183,55813.54022988506,61035.68041237113
395019,113,"Reno, NV",msa,NV,11302.463963963964,14762.311224489797,15824.828125,20852.250950570342,15094.07874015748,15163.451820128479,13636.88808139535,14015.553168635875,12642.001168224298,12877.15772532189,13928.952160493827,12449.054285714286,10873.284444444444,12461.069620253165,11368.190883190884,11911.359922178988,13431.813740458016,15255.19455782313,12975.162285714287,17658.015640273705,14501.80023640662,13023.908062234796,11530.0,11364.278884462152,14298.25080385852,18904.143209876544,13888.213622291021,13916.881619937694,14691.27,15747.597333333333,18479.229226361032,20631.30223880597,20272.101214574897,22378.333333333332,23775.468085106382,36608.73626373626,21881.189655172413,,32269.75,45797.26315789474,34807.370786516854,44709.92441860465,39858.13533834586,32856.06129032258,28569.232189973616,27935.70909090909,21969.97142857143,26974.05,29524.74157303371,43884.08064516129,30919.986842105263,28509.44578313253,29960.50570342205,29820.7080078125,26537.75,27524.85070671378,28000.159688412852,26460.329969727547,26790.830985915494,28405.442477876106,26245.957783641163,29393.564516129034,28810.693290734824,28448.003759398496
394698,114,"Huntsville, AL",msa,AL,6845.879545454545,6736.892761394102,7995.5907172995785,7049.295499021527,7301.798496240602,6331.881064162754,7035.245170876671,7254.080303030303,6093.044045676998,6291.672566371682,6020.356009070295,5492.266055045871,7060.95652173913,6595.87323943662,6457.613157894737,6398.152505446623,8168.803837953092,6977.75053304904,8552.188376753507,8129.471074380165,8587.064587973275,6937.855603448276,7765.019867549669,6391.256637168141,6727.664150943397,9438.357771260997,9354.9,8150.544186046512,8153.476534296029,8949.567567567568,9386.83,9409.858237547893,9913.482638888889,10496.121771217711,11366.066666666668,12031.06338028169,14198.481481481482,14457.831460674157,15311.21052631579,13729.0,17430.521367521367,19324.60769230769,14194.76,14762.68029739777,15655.53531598513,15892.115,15375.245508982036,12852.542056074766,18476.387931034482,17153.904,16540.50314465409,15957.541237113403,12629.741573033707,15241.574525745258,13054.31330472103,12401.908914728681,12750.302457466918,13512.0,10127.444227005872,9565.95225464191,9675.298449612403,9406.28701594533,10228.602620087337,10028.636363636364
